Mês,Código SH4,Descrição SH4,2025 - Valor US$ FOB,2024 - Valor US$ FOB,2023 - Valor US$ FOB,2022 - Valor US$ FOB,2021 - Valor US$ FOB,2020 - Valor US$ FOB,2019 - Valor US$ FOB,2018 - Valor US$ FOB,2017 - Valor US$ FOB,2016 - Valor US$ FOB,2015 - Valor US$ FOB,2014 - Valor US$ FOB,2013 - Valor US$ FOB,2012 - Valor US$ FOB,2011 - Valor US$ FOB,2010 - Valor US$ FOB,2009 - Valor US$ FOB,2008 - Valor US$ FOB,2007 - Valor US$ FOB,2006 - Valor US$ FOB,2005 - Valor US$ FOB,2004 - Valor US$ FOB,2003 - Valor US$ FOB,2002 - Valor US$ FOB,2001 - Valor US$ FOB,2000 - Valor US$ FOB,1999 - Valor US$ FOB,1998 - Valor US$ FOB,1997 - Valor US$ FOB
10. Outubro,9608,"Canetas esferográficas; canetas e marcadores de ponta de feltro ou de outras pontas porosas; canetas de tinta permanente e outras canetas; estiletes para duplicadores; lapiseiras; canetas porta-penas, porta-lápis e artigos semelhantes; suas partes (inclui",0,23920,9568,952,803,7560,6618,7408,5151,3195,1550,8391,1379,6989,3738,900,3209,15190,4677,6901,5125,2245,1793,3750,4711,2955,214,2141,4273
10. Outubro,9603,"Vassouras e escovas, mesmo constituindo partes de máquinas, de aparelhos ou de veículos, vassouras mecânicas de uso manual, exceto as motorizadas, espanadores; cabeças preparadas para escovas, pincéis e artigos semelhantes; bonecas e rolos para pintura;",0,12997,3517,1057,5388,113,5291,144,0,384,0,0,14907,33,0,0,65,0,5053,2332,0,0,0,31,0,0,754,5,20
10. Outubro,9506,"Artigos e equipamentos para cultura física, ginástica, atletismo, outros desportos (incluído o ténis de mesa) ou jogos ao ar livre, não especificados nem compreendidos em outras posições deste capítulo; piscinas, incluídas as infantis",0,4582,1120,510,0,0,3637,31,0,411,0,0,5145,22,0,0,203506,424159,921421,806777,895888,338874,283889,101581,73792,27455,39033,58650,84071
10. Outubro,9405,"Aparelhos de iluminação (incluídos os projectores) e suas partes, não especificados nem compreendidos em outras posições; anúncios, tabuletas ou cartazes e placas indicadoras luminosos, e artigos semelhantes, que contenham uma fonte luminosa fixa permanen",0,850,98,2610,783,2201,1017,12537,6090,3899,13235,356,13187,725,1258,15320,668,39109,50720,67725,72293,61051,2325,188,55816,21045,30895,36351,76130
10. Outubro,9404,"Suportes elásticos para camas; colchões, edredões, almofadas, pufes, travesseiros e artigos semelhantes, equipados com molas ou guarnecidos interiormente de quaisquer matérias, compreendendo esses artigos de borracha ou de plástico alveolares, mesmo recob",0,11744,29570,12650,59141,109314,124308,137552,44425,109563,229554,90381,118131,57985,0,6870,477,1776,10157,3935,477,5006,18,633,1800,1185,1730,0,0
10. Outubro,9403,Outros móveis e suas partes,0,702,7310,10823,28674,480,11443,24042,6120,0,2974,3449,24780,1364,11621,5236,52223,72581,395540,340696,375183,662054,933512,647495,989540,1216630,781308,199851,445672
10. Outubro,9401,"Assentos (exceto os da posição 9402), mesmo transformáveis em camas, e suas partes",0,73,27,489,147735,35586,8254,10178,5648,12691,7238,3363,46885,48051,30915,38728,50505,73394,71959,80017,82561,20197,29166,178383,7419,8143,7749,4890,13918
10. Outubro,9033,"Partes e acessórios não especificados nem compreendidos noutras posições do presente Capítulo, para máquinas, aparelhos, instrumentos ou artigos do Capítulo 90",0,233,0,0,0,0,1208,21392,12998,4881,4527,59,1107,274,10873,4960,31569,63485,50460,82435,55895,36790,25287,19243,3982,10772,5028,57212,67637
10. Outubro,9032,"Instrumentos e aparelhos para regulação ou controlo, automáticos",0,63746,103208,50087,55286,84273,17581,41734,32729,110597,315155,1037089,929793,1105603,562295,804379,1150947,1277517,1387439,1336075,641627,751900,3978,17200,1236,602,461,7429,30121
10. Outubro,9031,"Instrumentos, aparelhos e máquinas de medida ou controlo, não especificados nem compreendidos em outras posições do presente capítulo; projectores de perfis",0,13201,32611,11388,22536,8225,14974,12529,69992,10386,0,40659,2267,16695,3673,8433,3214,14345,161,1076,865,0,932,148,13700,0,768,114,0
10. Outubro,9030,"Osciloscópios, analisadores de espectro e outros instrumentos e aparelhos para medida ou controlo de grandezas elétricas; instrumentos e aparelhos para medida ou detecção de radiações alfa, beta, gama, X, cósmicas ou outras radiações ionizantes",0,4480,70,230,280,4577,120003,2894,169,0,2806,0,0,136,0,1376,105,0,0,81,0,0,0,98,0,0,597,0,68
10. Outubro,9027,"Instrumentos e aparelhos para análises físicas ou químicas (por exemplo: polarímetros, refractómetros, espectrómetros, analisadores de gases ou de fumos); instrumentos e aparelhos para ensaios de viscosidade, porosidade, dilatação, tensão superficial ou s",0,985,0,0,0,0,0,17552,1877,70,0,61854,0,0,0,0,0,30288,0,0,0,0,0,48393,0,0,0,0,0
10. Outubro,9026,"Instrumentos e aparelhos para medida ou controlo do caudal (vazão), do nível, da pressão ou de outras características variáveis dos líquidos ou gases (por exemplo: medidores de caudal, indicadores de nível, manómetros, contadores de calor), exceto os ins",0,27962,33902,19269,23511,17576,8888,10992,28037,25679,46119,47170,49986,33481,91215,87615,48363,26787,99195,82960,79336,81884,60791,72887,20513,182,909,147,2128
10. Outubro,9025,"Densímetros, areómetros, pesa-líquidos e instrumentos flutuantes semelhantes, termómetros, pirómetros, barómetros, higrómetros e psicrómetros, registadores ou não, mesmo combinados entre si",0,2131,490,30,3196,128,646,622,563,234,1844,1788,6173,847,73,0,992,792,0,242,276,878,31,32,0,0,0,0,0
10. Outubro,9023,"Instrumentos, aparelhos e modelos, concebidos para demonstração (por exemplo, no ensino e nas exposições), não suscetíveis de outros usos",0,5289,6706,15,0,0,0,25,0,0,30361,0,0,0,0,0,0,0,1607,0,0,0,0,0,0,0,296,0,0
10. Outubro,9021,"Artigos e aparelhos ortopédicos, incluídas as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fracturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos par",0,31530,289464,77121,47616,47248,58742,35403,135174,8970,17896,35641,49041,4232,6576,0,0,0,0,0,500,0,0,0,0,0,0,0,0
10. Outubro,9018,"Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais",0,15052,18476,34295,40592,104014,559705,773518,364925,494964,523469,770777,585929,991030,1290161,762209,1392636,1722978,1831362,825141,566579,428139,766163,275114,484513,489570,641937,225176,366534
10. Outubro,9017,"Instrumentos de desenho, de traçado ou de cálculo (por exemplo: máquinas de desenhar, pantógrafos, transferidores, estojos de desenho geométrico, réguas de cálculo e discos de cálculo); instrumentos de medida de distâncias de uso manual (por exemplo: metr",0,4274,7491,1415,2552,20114,967,2851,1921,1666,1073,558,1972,696,134,755,9125,5888,887,263,0,625,0,0,0,2475,0,0,0
10. Outubro,9006,"Aparelhos fotográficos; aparelhos e dispositivos, incluindo as lâmpadas e tubos de luz-relâmpago (flash) para fotografia, exceto as lâmpadas e tubos de descarga da posição 8539",0,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10. Outubro,8807,"Partes dos aparelhos das posições 88.01, 88.02 ou 88.06",0,276553,55116,14206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10. Outubro,8716,Reboques e semi-reboques para quaisquer veículos; outros veículos não autopropulsores; suas partes,0,692967,571330,685186,1258908,391587,572000,87602,604,591,803,4527,117,8305,0,5700,0,0,0,0,0,0,0,0,0,0,0,0,0
10. Outubro,8714,Partes e acessórios dos veículos das posições 8711 a 8713,0,5300,0,0,0,0,0,0,0,9,1000,0,0,0,0,6039,0,0,619,459,0,0,57790,36,24700,0,0,14,927
10. Outubro,8708,Partes e acessórios dos veículos automóveis das posições 8701 a 8705,0,5561449,7457535,7473298,7228465,4894031,5084132,7062885,6975802,4357508,6710172,6193951,6565272,7109433,8944258,6725786,4249313,13984406,8535810,9247785,7801802,5487646,3357626,2456350,1562477,1574777,2539629,1594172,2380317
10. Outubro,8707,"Carroçarias para os veículos automóveis das posições 8701 a 8705, incluídas as cabinas",0,622300,1444820,2713442,64320,851750,2131661,0,0,0,0,0,0,0,728960,137,307140,13431021,7424891,4862738,4439144,1816273,1888007,998878,8272338,3620411,6043372,1446164,4465161
10. Outubro,8702,"Veículos automóveis para o transporte de dez pessoas ou mais, incluíndo o condutor",0,107000,0,0,0,0,0,465908,0,0,0,0,1046640,0,0,0,0,0,11154457,3264408,0,323066,24200,438346,514360,0,0,0,69168
10. Outubro,8607,Partes de veículos para vias férreas ou semelhantes,0,66430,63584,85417,19514,103161,50086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10. Outubro,8547,"Peças isolantes, inteiramente de matérias isolantes, ou com simples peças metálicas de montagem (suportes roscados, por exemplo) incorporadas na massa, para máquinas, aparelhos e instalações elétricas, exceto os isoladores da posição 8546; tubos isolado",0,5892,8552,1503,74179,33087,26309,89646,19900,15762,10783,2683,8131,0,44697,36,754,0,0,0,0,0,0,0,0,4,0,14,0
10. Outubro,8545,"Eléctrodos de carvão, escovas de carvão, carvões para lâmpadas ou para pilhas e outros artigos de grafite ou de carvão, com ou sem metal, para usos elétricos",0,4576,1468,0,2266,0,170,2732,0,1424,0,1110,0,1805,0,0,826,0,2382,2912,84,70,39,0,0,0,0,0,0
10. Outubro,8544,"Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados para usos elétricos (incluídos os envernizados ou oxidados anodicamente), mesmo com peças de conexão; cabos de fibras ópticas, constituídos de fibras embainhadas individualmente, mes",0,1101344,1195525,999552,1000263,770737,935307,437455,444280,168651,197215,231249,1116,699,4252,1587182,52914,20935,1287,5758,258,34,12355,31416,841,156,811243,380,0
10. Outubro,8543,"Máquinas e aparelhos, elétricos, com função própria, não especificados nem compreendidos em outras posições do presente capítulo",0,959957,512531,1232722,453480,249234,113670,540546,4998,6603,1650,22023,15111,1356,18836,11438,14240,0,584,2436,0,0,1119,257,0,0,0,0,4228
10. Outubro,8539,"Lâmpadas e tubos elétricos de incandescência ou de descarga, incluídos os artigos denominados « faróis e projectores, em unidades seladas » e as lâmpadas e tubos de raios ultravioleta ou infravermelhos; lâmpadas de arco",0,34,0,374,0,126480,0,125,0,399,149,32,556,12,115,1865,2132,5208,699,2094,1039,105,669,429,2116,569,26,965,819
10. Outubro,8538,"Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537",0,209992,38668,197998,9805,9073,9285,60824,58896,123242,84858,10579,23445,13182,11982,9340,82510,76958,10848,4168,16454,9119,2973,41170,1062,438,91,27057,38578
10. Outubro,8537,"Quadros, painéis, consolas, cabinas, armários e outros suportes, com dois ou mais aparelhos das posições 8535 ou 8536, para comando eléctrico ou distribuição de energia eléctrica, incluídos os que incorporem instrumentos ou aparelhos do Capítulo 90, assim",0,18843,303822,14413,182447,28226,687983,116843,1129,186121,1376,51576,847842,20833,14061,290349,375722,96219,800096,117976,3698,408411,1805,284,4808,680,452,0,49597
10. Outubro,8536,"Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada",0,100415,52312,38804,197621,130794,155878,272585,213563,402144,285380,421974,427472,331285,193264,350659,395786,742224,955054,582359,586725,903802,74370,17221,106059,29351,36989,31751,230994
10. Outubro,8535,"Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, corta-circuitos, pára-raios, limitadores de tensão, eliminadores de onda, tomadas de corrente, caixas de",0,4192,0,0,0,0,14,9224,0,0,8,0,11,0,17,3,5186,0,1508,60,39,40,15,24,38,0,0,26,0
10. Outubro,8533,"Resistências elétricas (incluídos os reóstatos e os potenciómetros), exceto de aquecimento",0,11853,18580,11464,45525,16497,25005,20542,11710,7715,332,841,901,0,7742,452,9159,342,455,489,4771,0,918,146,0,0,0,2,0
10. Outubro,8532,"Condensadores elétricos, fixos, variáveis ou ajustáveis",0,14745,8578,17402,36962,35790,57920,40955,34003,77565,53295,154712,86102,117996,79627,114675,71201,63807,69376,33511,23568,20494,0,0,0,0,0,0,0
10. Outubro,8531,"Aparelhos elétricos de sinalização acústica ou visual (por exemplo: campainhas, sirenes, quadros indicadores, aparelhos de alarme para protecção contra roubo ou incêndio), exceto os das posições 8512 ou 8530",0,3087,0,245,0,0,9,136,866,0,0,980,0,0,0,53,3381,750,0,1820,23,0,848,0,268,131,0,6048,15177
10. Outubro,8530,"Aparelhos elétricos de sinalização (excluídos os de transmissão de mensagens), de segurança, de contrôle ou de comando, para vias férreas ou semelhantes, vias terrestres ou fluviais, para áreas ou parques de estacionamento, instalações portuárias ou para",0,1855,0,76,0,0,393,0,0,0,0,0,1313,0,0,0,0,0,429,0,187,0,0,0,0,1018,0,0,0
10. Outubro,8528,"Aparelhos receptores de televisão, mesmo incorporando um aparelho receptor de radiodifusão ou um aparelho de gravação ou de reprodução de som ou de imagens; monitores e projectores de video",0,4453,0,0,706,0,0,691,0,0,0,0,0,0,0,0,3636,3384,0,3120,2194,0,0,0,0,0,0,0,0
10. Outubro,8526,"Aparelhos de radiodetecção e de radiossondagem (radar), aparelhos de radionavegação e aparelhos de radiotelecomando",0,289,375,2330,151,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10. Outubro,8521,"Aparelhos videofónicos de gravação ou de reprodução, mesmo incorporando um receptor de sinais videofónicos",0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,1775,0,27078,1076,0,0,0,0,0,0,0,0
10. Outubro,8518,"Microfones e seus suportes; altifalantes, mesmo montados nos seus receptáculos; capacetes com auscultadores e auscultadores, mesmo combinados com um microfone, e conjuntos ou sortidos constituídos por um microfone e um ou vários altifalantes; amplificador",0,2152,12183,56316,93063,0,914,0,0,0,53,3035,1010,2400,810,0,0,10380,906,0,57,0,0,0,90,5,0,0,0
10. Outubro,8517,"Aparelhos elétricos para telefonia ou telegrafia por fios, incluídos os aparelhos telefónicos por fio combinados com auscultadores sem fio e os aparelhos de telecomunicação por corrente portadora ou de telecomunicação digital; videofones",0,542,200,475,0,3862,1000,0,0,45811,404,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10. Outubro,8516,"Aquecedores elétricos de água, incluídos os de imersão; aparelhos elétricos para aquecimento de ambientes, do solo ou para usos semelhantes; aparelhos electrotérmicos para arranjos do cabelo (por exemplo: secadores de cabelo, frisadores, aquecedores de",0,42554,38140,49583,116649,92971,4015,92498,4107,2795,17261,6859,146301,83356,3006,440255,322373,58085,43084,162176,2590,990,3172,5060,16257,7417,0,389,7445
10. Outubro,8515,"Máquinas e aparelhos para soldar (mesmo de corte) elétricos (incluídos os a gás aquecido electricamente), a laser ou outros feixes de luz ou de fotões, a ultra-som, a feixe de electrões, a impulsos magnéticos ou a jacto de plasma; máquinas e aparelhos el",0,2685,0,0,8000,8923,1382,881,0,213,0,0,0,12241,514007,21236,42993,0,0,298400,497,2705,4951,0,0,0,0,0,0
10. Outubro,8512,"Aparelhos elétricos de iluminação ou de sinalização (exceto os da posição 8539), limpadores de pára-brisas, degeladores e desembaciadores elétricos, dos tipos utilizados em ciclos e automóveis",0,3335,2611,16170,4368,782,2639,612,23445,2339,4903,35913,34317,7905,14764,28419,26921,36754,56858,38846,16574,710,5878,9204,57932,27489,7697,4545,10261
10. Outubro,8511,"Aparelhos e dispositivos elétricos de ignição ou de arranque para motores de ignição por faísca ou por compressão (por exemplo, magnetos, dínamos-magnetos, bobinas de ignição, velas de ignição ou de aquecimento, motores de arranque); geradores (dínamos e",0,53,5337,9940,6563,1351,581,0,2159,26,2023,9129,0,2055,0,10844,0,0,5354,0,360,0,0,200,0,0,0,0,0
10. Outubro,8510,"Aparelhos ou máquinas de barbear e máquinas de cortar o cabelo ou de tosquiar e aparelhos ou máquinas de depilar, de motor eléctrico incorporado",0,116,0,18,6031,0,0,0,0,0,0,0,1686,4747,0,1725,1020,4012,7784,6094,0,0,0,0,0,0,0,0,0
10. Outubro,8509,"Aparelhos electromecânicos com motor eléctrico incorporado, de uso doméstico",0,6137,7830,0,189899,33789,0,258,0,0,0,0,26956,69860,37424,46395,243954,1557,3662,8301,0,0,0,0,0,0,0,0,0
10. Outubro,8508,Aspiradores,0,1733,0,0,0,0,0,7758,0,1100,760,0,6680,699,205,0,0,369,0,0,0,0,0,0,569,134,0,0,0
10. Outubro,8505,"Electroímanes; ímanes permanentes e artefactos destinados a tornarem-se ímanes permanentes após magnetização; placas, mandris e dispositivos semelhantes, magnéticos ou electromagnéticos, de fixação; acoplamentos, embraiagens, variadores de velocidade e fr",0,53794,17095,9582,0,1428,7970,154,8026,0,0,2984,11099,591,0,15930,13259,12230,6334,8451,216,3421,6711,204,428,20880,3601,0,6621
10. Outubro,8504,"Transformadores elétricos, conversores elétricos estáticos (rectificadores, por exemplo), bobinas de reactância e de auto-indução",0,33410,14414,10200,10494,5798,1146,1858,6207,6818,7891,10206,44351,14880,1207,4583,6796,13237,32722,31615,19271,4215,8042,954,7187,1893,1868,192,4763
10. Outubro,8503,Partes reconhecíveis como destinadas às máquinas das posições 8501 ou 8502,0,177,0,5374,480,0,0,1196,0,25,0,58,0,0,0,0,47,1688,3526,0,4748,450,0,0,0,0,0,0,0
10. Outubro,8501,"Motores e geradores, elétricos, exceto os grupos electrogéneos",0,24177,46462,63927,85528,30551,4567,77882,42907,11963,71924,85179,149668,150850,298582,23980,58508,145918,484206,160585,12286,17620,1585,3997,17759,164,2233,0,10076
10. Outubro,8487,"Partes de máquinas ou de aparelhos, não especificadas nem compreendidas noutras posições do presente Capítulo, que não contenham conexões elétricas, partes isoladas eletricamente, bobinas, contatos nem quaisquer outros elementos com características elétri",0,1186,298,7406,455,1290,318,39084,342,121815,248259,136,24538,10284,0,339,8415,48473,11393,0,0,0,0,0,0,0,0,0,0
10. Outubro,8484,"Juntas metaloplásticas; jogos ou sortidos de juntas de composições diferentes, apresentados em bolsas, envelopes ou embalagens semelhantes; juntas de vedação mecânicas",0,34338,1469,19412,16402,4487,9906,3606,13239,3624,3466,3266,8959,4040,6548,20045,12057,2879,2431,176,548,1501,3267,828,0,0,0,0,1488
10. Outubro,8483,"Veios (árvores) de transmissão [incluídas as árvores de cames (excênticos) e cambotas (virabrequins)] e manivelas; chumaceiras (mancais) e bronzes; engrenagens e rodas de fricção; eixos de esferas ou de roletes; redutores, multiplicadores, caixas de trans",0,470076,449254,386876,511793,570651,387530,227388,389078,510855,894427,1007549,1300594,1802686,2679158,3816546,2915059,1655508,1565420,1512663,1343735,1552452,811747,120236,112156,157470,1039,9012,7650
10. Outubro,8482,"Rolamentos de esferas, de roletes ou de agulhas",0,49342,29761,41473,67403,94986,38840,5213,38265,109183,1068,1363,6783,9801,4351,5314,17957,9411,20525,10238,705,9676,0,3520,31,114,18924,1496,65
10. Outubro,8481,"Torneiras, válvulas (incluídas as redutoras de pressão e as termostáticas) e dispositivos semelhantes, para canalizações, caldeiras, reservatórios, cubas e outros recipientes",0,1177388,1503829,1390744,1654270,1560377,1569873,1525243,1647709,1006268,986607,2032074,1550025,1511390,1463868,1155734,1328508,1900462,1804682,995346,879110,712218,764460,432156,444156,313430,168262,235386,125663
