Mês,Código SH4,Descrição SH4,Exportação - 2025 - Valor US$ FOB,Importação - 2025 - Valor US$ FOB,Exportação - 2024 - Valor US$ FOB,Importação - 2024 - Valor US$ FOB,Exportação - 2023 - Valor US$ FOB,Importação - 2023 - Valor US$ FOB,Exportação - 2022 - Valor US$ FOB,Importação - 2022 - Valor US$ FOB,Exportação - 2021 - Valor US$ FOB,Importação - 2021 - Valor US$ FOB,Exportação - 2020 - Valor US$ FOB,Importação - 2020 - Valor US$ FOB,Exportação - 2019 - Valor US$ FOB,Importação - 2019 - Valor US$ FOB,Exportação - 2018 - Valor US$ FOB,Importação - 2018 - Valor US$ FOB,Exportação - 2017 - Valor US$ FOB,Importação - 2017 - Valor US$ FOB,Exportação - 2016 - Valor US$ FOB,Importação - 2016 - Valor US$ FOB,Exportação - 2015 - Valor US$ FOB,Importação - 2015 - Valor US$ FOB,Exportação - 2014 - Valor US$ FOB,Importação - 2014 - Valor US$ FOB,Exportação - 2013 - Valor US$ FOB,Importação - 2013 - Valor US$ FOB,Exportação - 2012 - Valor US$ FOB,Importação - 2012 - Valor US$ FOB,Exportação - 2011 - Valor US$ FOB,Importação - 2011 - Valor US$ FOB,Exportação - 2010 - Valor US$ FOB,Importação - 2010 - Valor US$ FOB,Exportação - 2009 - Valor US$ FOB,Importação - 2009 - Valor US$ FOB,Exportação - 2008 - Valor US$ FOB,Importação - 2008 - Valor US$ FOB,Exportação - 2007 - Valor US$ FOB,Importação - 2007 - Valor US$ FOB,Exportação - 2006 - Valor US$ FOB,Importação - 2006 - Valor US$ FOB
11. Novembro,2007,"Doces, geleias, marmelades, purés e pastas de frutas, obtidos por cozimento, com ou sem adição de açúcar ou de outros edulcorantes",0,0,16633,0,28810,44751,0,0,0,37795,0,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,40325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11. Novembro,1905,"Produtos de padaria, pastelaria ou da indústria de bolachas e biscoitos, mesmo adicionados de cacau; hóstias, cápsulas vazias para medicamentos, obreias, pastas secas de farinha, amido ou fécula em folhas e produtos semelhantes",0,0,3058,141289,5896,61898,0,45024,0,14967,0,33780,0,15169,0,4983,0,41406,0,0,0,0,0,0,0,43767,0,16316,0,39107,0,0,0,0,0,0,0,0,0,0
11. Novembro,1806,Chocolate e outras preparações alimentícias contendo cacau,0,0,84672,1830958,23759,2046157,0,280396,0,66854,771,158667,0,0,0,0,0,0,0,0,0,0,0,0,0,3981,0,375,0,123479,0,0,0,0,0,0,0,0,0,0
11. Novembro,1805,"Cacau em pó, sem adição de açúcar ou outros edulcorantes",0,0,14355,2665,0,22641,0,0,0,0,0,0,0,42965,0,25016,0,4231,0,0,0,17859,0,9656,0,6845,0,104246,0,12818,0,18740,0,60531,0,0,0,0,0,0
11. Novembro,1520,"Glicerol em bruto; águas e lixívias, glicéricas",0,0,3421569,0,3644965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11. Novembro,1212,"Alfarroba, algas, beterraba sacarina e cana-de-açúcar, frescas, refrigeradas, congeladas ou secas, mesmo em pó; caroços e amêndoas de frutos e outros produtos vegetais (incluídas as raízes de chicória não torradas, da variedade Cichorium intybus sativum)",0,0,9600,0,0,0,0,0,0,0,3480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11. Novembro,1209,"Sementes, frutos e esporos, para sementeira",0,0,390641,0,0,0,0,0,287880,0,654868,0,83980,0,361660,0,177294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11. Novembro,1202,"Amendoins não torrados nem de outro modo cozidos, mesmo descascados ou triturados",0,0,1108939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11. Novembro,1006,Arroz,0,0,23846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17580
11. Novembro,0805,"Citrinos, frescos ou secos",0,0,119994,122222,162656,0,20602,0,24513,0,0,0,0,0,0,0,0,0,0,0,11290,0,0,0,53869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11. Novembro,0804,"Tâmaras, figos, ananases (abacaxis), abacates, goiabas, mangas e mangostões, frescos ou secos",0,0,42287,16020,0,0,0,0,0,0,0,0,0,0,0,59773,0,0,0,0,0,53301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11. Novembro,0713,"Legumes de vagem, secos, em grão, mesmo pelados ou partidos",0,0,97823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36475,0,0,0,0,0,0,0,0,0,0
12. Dezembro,9612,"Fitas impressoras para máquinas de escrever e fitas impressoras semelhantes, tintadas ou preparadas de outra forma para imprimir, montadas ou não em carretéis ou cartuchos; almofadas de carimbo, impregnadas ou não, com ou sem caixa",0,0,10,0,165,17451,1187,63769,78,39149,384,21842,0,18521,42,7490,0,6637,0,6312,0,4518,0,28,0,8312,0,0,0,300,0,801,0,0,0,0,0,461,0,0
12. Dezembro,9611,"Carimbos, incluindo os datadores e numeradores, sinetes e artigos semelhantes (incluindo os aparelhos para impressão de etiquetas), manuais; dispositivos manuais de composição tipográfica e jogos de impressão manuais que contenham tais dispositivos",0,0,677,0,354,7225,934,2606,788,7783,3940,5655,0,4745,0,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,718,0,0,0,0,0,0,0,810,0,0
12. Dezembro,9608,"Canetas esferográficas; canetas e marcadores de ponta de feltro ou de outras pontas porosas; canetas de tinta permanente e outras canetas; estiletes para duplicadores; lapiseiras; canetas porta-penas, porta-lápis e artigos semelhantes; suas partes (inclui",0,0,2040,215734,33512,159877,4414,274996,10927,28265,2895,33979,2184,88874,8820,6408,4478,155925,6342,112605,4878,14959,3140,0,3010,337214,2160,170898,1031,182218,7490,185767,4931,196462,225,0,10726,44005,5378,35280
12. Dezembro,9603,"Vassouras e escovas, mesmo constituindo partes de máquinas, de aparelhos ou de veículos, vassouras mecânicas de uso manual, exceto as motorizadas, espanadores; cabeças preparadas para escovas, pincéis e artigos semelhantes; bonecas e rolos para pintura;",0,0,2786,379510,6928,724238,16455,309859,61,761567,2,386488,4755,90909,0,87310,3280,211911,0,100309,0,36895,0,23463,0,7859,0,28514,103,12950,196,29634,12,395,0,15514,10586,2897,336,11261
12. Dezembro,9506,"Artigos e equipamentos para cultura física, ginástica, atletismo, outros desportos (incluído o ténis de mesa) ou jogos ao ar livre, não especificados nem compreendidos em outras posições deste capítulo; piscinas, incluídas as infantis",0,0,21881,1614713,17249,1486647,738,1745322,230,2609079,51872,2019100,0,1456367,3210,919823,0,902320,10,550628,0,223912,105,1039240,157,830464,250,779905,0,165623,0,46378,367051,27909,184934,11990,678515,6075,754548,1242
12. Dezembro,9404,"Suportes elásticos para camas; colchões, edredões, almofadas, pufes, travesseiros e artigos semelhantes, equipados com molas ou guarnecidos interiormente de quaisquer matérias, compreendendo esses artigos de borracha ou de plástico alveolares, mesmo recob",0,0,6636,218676,37099,200942,52937,182318,98587,136848,88299,87401,67724,83043,114350,292301,154476,575,144069,4011,86645,147002,95313,1583,48423,3996,25139,1686,48598,336,2001,462,3687,0,1293,179265,5536,37,11224,124
12. Dezembro,9403,Outros móveis e suas partes,0,0,5939,221291,12490,315499,21080,374259,75247,302156,32,68021,7216,121803,199,23122,3251,40286,262,33848,0,29760,3965,36038,8641,88404,1594,32050,5138,3848,132262,11085,31936,9508,106900,307,368171,29,438893,259
12. Dezembro,9401,"Assentos (exceto os da posição 9402), mesmo transformáveis em camas, e suas partes",0,0,3576,361740,0,3036574,35926,1578762,193383,1573408,122507,3214452,17400,2007362,9884,212839,17986,494949,51031,160015,21496,99090,23362,223276,56474,172884,66529,38622,108590,92607,54755,44983,45484,11054,154729,6496,124018,38634,192151,15322
12. Dezembro,9033,"Partes e acessórios não especificados nem compreendidos noutras posições do presente Capítulo, para máquinas, aparelhos, instrumentos ou artigos do Capítulo 90",0,0,3230,0,0,0,0,25076,0,4299,161,258,5029,21645,3614,2537,0,50,8059,0,946,0,3638,0,6449,0,942,0,1714,175,2329,0,23813,0,56847,0,71947,0,115885,13746
12. Dezembro,9032,"Instrumentos e aparelhos para regulação ou controlo, automáticos",0,0,81425,2731704,131411,1500349,283500,1844331,27059,4016159,34479,2804213,19689,2432396,44614,1486982,161208,2093099,675260,2676232,546646,1417116,620725,939909,920168,808901,1540923,1578606,1001670,887842,1481020,531017,1251677,417457,1091367,239280,1593769,57271,1472445,22602
12. Dezembro,9031,"Instrumentos, aparelhos e máquinas de medida ou controlo, não especificados nem compreendidos em outras posições do presente capítulo; projectores de perfis",0,0,4991,635878,38090,218458,11723,1483050,3371,415557,62802,404053,2891,571714,1216,111832,332510,47635,139,56540,201099,193304,170317,160105,28291,148060,34385,83497,254942,275506,0,143534,104290,60716,805,184251,1741,208533,3473,328293
12. Dezembro,9029,"Outros contadores (por exemplo: contadores de voltas, contadores de produção, taxímetros, totalizadores de caminho percorrido, podómetros); indicadores de velocidade e tacómetros, exceto os das posições 9014 ou 9015; estroboscópios",0,0,948,2397,222,8406,739,333684,0,128961,0,66889,307,67160,229,13209,0,6721,99,270,0,10559,3000,16684,303,14885,0,14502,508,3324,430,3871,0,0,0,68,587,1544,1531,3225
12. Dezembro,9028,"Contadores de gases, de líquidos ou de electricidade, incluídos os aparelhos para a sua aferição",0,0,1373,0,0,0,0,0,0,0,0,28016,0,57000,0,0,0,4174,0,0,0,0,0,49137,0,0,0,0,0,2929,0,0,0,0,0,793,0,1575,0,0
12. Dezembro,9027,"Instrumentos e aparelhos para análises físicas ou químicas (por exemplo: polarímetros, refractómetros, espectrómetros, analisadores de gases ou de fumos); instrumentos e aparelhos para ensaios de viscosidade, porosidade, dilatação, tensão superficial ou s",0,0,214,372167,0,425651,947,791418,809,1367097,0,449901,0,1952412,0,2262471,0,684863,0,218780,0,944804,0,688304,0,1859293,0,1634957,0,1460338,37512,1192840,0,437522,0,11635,0,51885,0,78000
12. Dezembro,9026,"Instrumentos e aparelhos para medida ou controlo do caudal (vazão), do nível, da pressão ou de outras características variáveis dos líquidos ou gases (por exemplo: medidores de caudal, indicadores de nível, manómetros, contadores de calor), exceto os ins",0,0,2072,221658,20522,225600,12685,200791,12701,184794,15978,201878,30348,86401,32111,15423,27056,29413,25218,70646,49509,42666,62274,141910,34948,65840,43353,49867,182911,79672,72416,116241,60037,27109,18499,84674,48729,121570,170737,174371
12. Dezembro,9025,"Densímetros, areómetros, pesa-líquidos e instrumentos flutuantes semelhantes, termómetros, pirómetros, barómetros, higrómetros e psicrómetros, registadores ou não, mesmo combinados entre si",0,0,1057,42985,424,62362,83,15502,0,34395,486,18367,2048,74354,1057,61717,431,52042,0,5920,653,13536,141,39133,0,14119,1935,11922,1122,51949,395,65080,137,9433,35,9540,924,23547,1609,28319
12. Dezembro,9021,"Artigos e aparelhos ortopédicos, incluídas as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fracturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos par",0,0,63309,284317,139390,773047,101830,344620,72233,77621,73396,138051,43609,33972,58814,14201,71566,246949,31698,9922,51256,172824,26772,0,17295,0,17047,0,11341,0,0,0,1938,0,0,1962,0,0,0,5431
12. Dezembro,9018,"Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais",0,0,7337,5575592,125343,5558358,101945,7570638,58717,4458247,102579,3069435,547614,5179271,573818,2736270,834889,4156235,739332,3186766,692028,9124360,1149222,1486010,751852,5446130,1251724,3888151,2392310,8276074,1256478,3672966,1162379,1352939,1568168,4400190,1822387,1726299,1171504,27780
12. Dezembro,9017,"Instrumentos de desenho, de traçado ou de cálculo (por exemplo: máquinas de desenhar, pantógrafos, transferidores, estojos de desenho geométrico, réguas de cálculo e discos de cálculo); instrumentos de medida de distâncias de uso manual (por exemplo: metr",0,0,1449,31328,2238,42717,3299,21297,6980,35977,15073,78612,2817,70815,3697,498,9887,9883,15207,10459,3386,8959,1305,3521,14054,1483,232,11674,263,25733,1612,11623,3440,29908,371,400,776,10389,1208,146
12. Dezembro,9006,"Aparelhos fotográficos; aparelhos e dispositivos, incluindo as lâmpadas e tubos de luz-relâmpago (flash) para fotografia, exceto as lâmpadas e tubos de descarga da posição 8539",0,0,22440,80510,6800,909981,16250,188697,0,58595,0,93249,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12. Dezembro,9001,"Fibras ópticas e feixes de fibras ópticas; cabos de fibras ópticas, exceto os da posição 8544; matérias polarizantes, em folhas ou em placas; lentes (incluídas as de contacto), prismas, espelhos e outros elementos de óptica de qualquer matéria, não monta",0,0,2341,20328,0,10500,0,2188,811,557,17243,683,43,24787,0,25813,18,29994,0,29097,0,11941,0,16881,0,12059,300,12802,211,24575,0,1639,825,19201,52,33,113,2851,387,1125
12. Dezembro,8807,"Partes dos aparelhos das posições 88.01, 88.02 ou 88.06",0,0,55742,2392,81344,0,25276,41415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12. Dezembro,8716,Reboques e semi-reboques para quaisquer veículos; outros veículos não autopropulsores; suas partes,0,0,548467,455798,215058,1372560,243729,598104,590424,79474,424252,186422,535953,169104,134644,177123,50,66011,7600,0,0,2114,566,93864,195,1090,10456,17374,1125,14539,694,2429,0,348,0,0,2665,0,0,0
12. Dezembro,8708,Partes e acessórios dos veículos automóveis das posições 8701 a 8705,0,0,7231471,2751377,5666716,26726120,6682783,14885297,6411793,13449943,5774757,13182945,5335987,2330363,7292188,524946,6538540,544634,4074195,460798,7066124,190586,6118529,82340,4756612,768549,4657588,327270,5244489,276052,6494350,144280,3726387,335524,5956403,38869,8716662,300553,7203954,111392
12. Dezembro,8707,"Carroçarias para os veículos automóveis das posições 8701 a 8705, incluídas as cabinas",0,0,1067870,0,2274140,0,390730,0,2370625,0,1348904,0,4544896,0,776000,0,0,0,0,0,0,0,0,0,0,0,0,0,202547,0,317613,0,204760,0,14818533,0,6495837,0,5814565,0
12. Dezembro,8702,"Veículos automóveis para o transporte de dez pessoas ou mais, incluíndo o condutor",0,0,4002897,0,0,0,727665,0,0,0,0,0,1394104,0,0,0,0,0,0,0,0,0,2274792,0,1015942,0,0,0,2274400,0,0,0,0,0,0,0,5404489,0,185648,0
12. Dezembro,8547,"Peças isolantes, inteiramente de matérias isolantes, ou com simples peças metálicas de montagem (suportes roscados, por exemplo) incorporadas na massa, para máquinas, aparelhos e instalações elétricas, exceto os isoladores da posição 8546; tubos isolado",0,0,29885,117386,104896,73494,55127,59910,68999,68168,31816,21441,42569,147820,27379,36325,10749,36999,23217,22803,37386,2427,32797,82451,4799,213549,0,99746,59887,80357,5420,70421,422,65901,0,56497,0,79,0,328
12. Dezembro,8545,"Eléctrodos de carvão, escovas de carvão, carvões para lâmpadas ou para pilhas e outros artigos de grafite ou de carvão, com ou sem metal, para usos elétricos",0,0,2,122218,0,172566,0,90371,0,229192,0,1223,1015,209959,1208,1169,0,1773,4208,104,4840,1021,4544,179,1167,4332,100,0,68,73822,0,356,136,60753,0,105637,105,543,117,828
12. Dezembro,8544,"Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados para usos elétricos (incluídos os envernizados ou oxidados anodicamente), mesmo com peças de conexão; cabos de fibras ópticas, constituídos de fibras embainhadas individualmente, mes",0,0,712716,1247170,1068235,872362,893102,846990,1065794,615538,528155,731866,566646,946671,236719,407746,245877,1404939,472529,300482,201534,377756,75904,400791,3043,610051,35113,151512,6403,191556,1326719,412160,23961,158715,51790,34304,68241,35280,1000,24074
12. Dezembro,8543,"Máquinas e aparelhos, elétricos, com função própria, não especificados nem compreendidos em outras posições do presente capítulo",0,0,465619,3931910,1953396,2697805,367350,1815884,288383,2666054,705441,2753967,363215,1110316,927939,209800,1383593,156881,194,339360,5603,987281,30185,571983,482,447727,2036,351755,145,1120293,0,165728,1182,80323,741,13770,0,23941,1086,4398
12. Dezembro,8538,"Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537",0,0,286158,1078994,64631,964953,360077,1085115,18715,41867,7955,41428,26213,19246,173037,63765,93598,17284,95544,25357,87011,25381,70914,34675,9102,49497,922283,419940,30073,467470,297795,1774493,311217,85296,15262,70539,8195,76433,8275,49597
12. Dezembro,8537,"Quadros, painéis, consolas, cabinas, armários e outros suportes, com dois ou mais aparelhos das posições 8535 ou 8536, para comando eléctrico ou distribuição de energia eléctrica, incluídos os que incorporem instrumentos ou aparelhos do Capítulo 90, assim",0,0,16277,462408,255597,555740,208832,562130,602410,278780,790234,423286,139682,81577,400578,62352,134761,29588,8305,24880,43133,65240,23378,86896,654550,1488420,1044833,23238,382868,35390,571457,76490,688352,23098,61110,28831,58017,66483,417605,202212
12. Dezembro,8536,"Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada",0,0,59519,1051383,63938,1652585,74120,885560,126259,1443053,105869,1119935,211109,893620,149184,1027085,231074,756827,273709,1170143,372657,832675,445282,1032759,559678,1272668,497771,2235601,429536,1682859,338060,1340226,463061,750664,562748,305552,814615,380403,626118,282120
12. Dezembro,8533,"Resistências elétricas (incluídos os reóstatos e os potenciómetros), exceto de aquecimento",0,0,12075,431249,51066,549035,19337,312159,25992,539500,21855,377675,22142,256600,26822,304020,11990,135448,38315,436967,1352,14234,8826,8673,5763,52659,3108,255091,460,493924,6818,189375,98,319227,1208,76588,967,37503,209,45780
12. Dezembro,8532,"Condensadores elétricos, fixos, variáveis ou ajustáveis",0,0,20520,298780,5420,767712,86571,373790,46490,768485,43764,179552,96352,242624,49911,319342,79222,331956,99512,427336,118192,290053,432338,375972,195099,479826,135819,447898,67495,165004,114108,324530,109044,361623,133722,123458,66470,106330,181712,198512
12. Dezembro,8526,"Aparelhos de radiodetecção e de radiossondagem (radar), aparelhos de radionavegação e aparelhos de radiotelecomando",0,0,533,19588,270,42821,644,369631,0,206203,92,145041,0,569911,0,149549,0,328793,945,335312,0,255966,0,239185,0,465660,0,21697,0,67959,0,0,0,36006,0,2131,0,10625,0,1131
12. Dezembro,8518,"Microfones e seus suportes; altifalantes, mesmo montados nos seus receptáculos; capacetes com auscultadores e auscultadores, mesmo combinados com um microfone, e conjuntos ou sortidos constituídos por um microfone e um ou vários altifalantes; amplificador",0,0,13580,1255671,14456,911335,57083,698931,40318,1233902,0,2161106,2041,574247,0,756999,0,324826,5535,419030,0,364612,0,452919,14898,312260,0,688193,15,305698,3221,267658,298,37224,1614,176,34,89409,135,92503
12. Dezembro,8517,"Aparelhos elétricos para telefonia ou telegrafia por fios, incluídos os aparelhos telefónicos por fio combinados com auscultadores sem fio e os aparelhos de telecomunicação por corrente portadora ou de telecomunicação digital; videofones",0,0,701,2525927,0,2246079,66,9420137,1106,2497536,0,3704392,0,2341051,1996,2012222,0,1288197,0,1176635,0,2750941,0,577014,0,3848233,0,1162006,0,355822,0,1880237,29,759745,0,12104,0,4350,0,2287
12. Dezembro,8516,"Aquecedores elétricos de água, incluídos os de imersão; aparelhos elétricos para aquecimento de ambientes, do solo ou para usos semelhantes; aparelhos electrotérmicos para arranjos do cabelo (por exemplo: secadores de cabelo, frisadores, aquecedores de",0,0,57676,23123374,176758,18418100,1352,15430064,110876,14403751,74413,14385856,69672,10840325,44976,11451957,627,10039579,77909,7084581,5949,4359473,7101,8779485,81705,5789016,4154,7096569,8738,6639704,36913,6526236,106550,3688786,40642,1762759,245286,1867869,134605,2387633
12. Dezembro,8512,"Aparelhos elétricos de iluminação ou de sinalização (exceto os da posição 8539), limpadores de pára-brisas, degeladores e desembaciadores elétricos, dos tipos utilizados em ciclos e automóveis",0,0,9949,84338,42433,30962,8600,14291,7252,64205,297,74438,4513,179234,18914,47007,17716,138424,21793,72513,8392,24222,20809,93729,52409,95250,22541,299185,41926,169371,8074,69766,19128,136781,20931,617,37256,0,40185,0
12. Dezembro,8511,"Aparelhos e dispositivos elétricos de ignição ou de arranque para motores de ignição por faísca ou por compressão (por exemplo, magnetos, dínamos-magnetos, bobinas de ignição, velas de ignição ou de aquecimento, motores de arranque); geradores (dínamos e",0,0,262,167508,4855,1048875,23615,573799,8175,122463,0,168876,2959,139724,2608,4718,2141,4239,599,34099,0,143207,1095,87140,0,19028,1971,37119,0,56,6124,15,0,16454,272,918,0,1361,10549,197
