unnamed_column,duplicated_0,duplicated_1,duplicated_2,duplicated_3,duplicated_4,duplicated_5,duplicated_6,duplicated_7,duplicated_8,duplicated_9,duplicated_10,duplicated_11,duplicated_12,duplicated_13,duplicated_14,duplicated_15,duplicated_16,duplicated_17,duplicated_18,duplicated_19,duplicated_20,duplicated_21,duplicated_22,duplicated_23,duplicated_24,duplicated_25,duplicated_26
,MG,314640,Paineiras,105,101.0,-4,"-3,8%",17,20.0,3,"17,6%",8,57.0,49,"612,5%",90,99.0,9,"10,0%",81,84.0,3,"3,7%",301,361.0,60,"19,9%"
,MG,314650,Pains,149,149.0,0,"0,0%",1.619,1.608,-11,"-0,7%",34,24.0,-10,"-29,4%",393,390.0,-3,"-0,8%",342,361.0,19,"5,6%",2.537,2.532,-5,"-0,2%"
,MG,314655,Pai Pedro,29,28.0,-1,"-3,4%",0,0.0,0,#DIV/0!,10,14.0,4,"40,0%",27,30.0,3,"11,1%",10,7.0,-3,"-30,0%",76,79.0,3,"3,9%"
,MG,314660,Paiva,17,18.0,1,"5,9%",2,2.0,0,"0,0%",14,8.0,-6,"-42,9%",36,35.0,-1,"-2,8%",19,17.0,-2,"-10,5%",88,80.0,-8,"-9,1%"
,MG,314670,Palma,98,104.0,6,"6,1%",34,27.0,-7,"-20,6%",23,17.0,-6,"-26,1%",122,127.0,5,"4,1%",97,100.0,3,"3,1%",374,375.0,1,"0,3%"
,MG,314675,Palmópolis,25,22.0,-3,"-12,0%",1,3.0,2,"200,0%",4,1.0,-3,"-75,0%",61,57.0,-4,"-6,6%",22,26.0,4,"18,2%",113,109.0,-4,"-3,5%"
,MG,314690,Papagaios,344,363.0,19,"5,5%",1.489,1.482,-7,"-0,5%",56,93.0,37,"66,1%",714,731.0,17,"2,4%",448,451.0,3,"0,7%",3.051,3.12,69,"2,3%"
,MG,314700,Paracatu,4.956,4.97,14,"0,3%",4.669,4.927,258,"5,5%",4.213,4.807,594,"14,1%",4.714,5.081,367,"7,8%",9.005,9.369,364,"4,0%",27.557,29.154,1.597,"5,8%"
,MG,314710,Pará de Minas,2.455,2.464,9,"0,4%",9.549,9.572,23,"0,2%",1.654,1.637,-17,"-1,0%",6.592,6.539,-53,"-0,8%",8.123,8.433,310,"3,8%",28.373,28.645,272,"1,0%"
,MG,314720,Paraguaçu,709,662.0,-47,"-6,6%",1.962,2.017,55,"2,8%",155,133.0,-22,"-14,2%",1.249,1.282,33,"2,6%",1.134,1.221,87,"7,7%",5.209,5.315,106,"2,0%"
,MG,314730,Paraisópolis,161,152.0,-9,"-5,6%",2.731,2.665,-66,"-2,4%",83,68.0,-15,"-18,1%",774,833.0,59,"7,6%",968,1.006,38,"3,9%",4.717,4.724,7,"0,1%"
,MG,314740,Paraopeba,901,859.0,-42,"-4,7%",1.631,1.645,14,"0,9%",389,476.0,87,"22,4%",1.460,1.492,32,"2,2%",3.646,3.677,31,"0,9%",8.027,8.149,122,"1,5%"
,MG,314750,Passabém,28,26.0,-2,"-7,1%",1,1.0,0,"0,0%",3,0.0,-3,"-100,0%",40,10.0,-30,"-75,0%",11,10.0,-1,"-9,1%",83,47.0,-36,"-43,4%"
,MG,314760,Passa Quatro,529,506.0,-23,"-4,3%",1.204,1.297,93,"7,7%",94,69.0,-25,"-26,6%",455,487.0,32,"7,0%",866,863.0,-3,"-0,3%",3.148,3.222,74,"2,4%"
,MG,314770,Passa Tempo,226,204.0,-22,"-9,7%",683,736.0,53,"7,8%",6,17.0,11,"183,3%",336,331.0,-5,"-1,5%",358,374.0,16,"4,5%",1.609,1.662,53,"3,3%"
,MG,314780,Passa Vinte,46,47.0,1,"2,2%",24,26.0,2,"8,3%",145,128.0,-17,"-11,7%",33,37.0,4,"12,1%",35,36.0,1,"2,9%",283,274.0,-9,"-3,2%"
,MG,314790,Passos,1.277,1.281,4,"0,3%",5.100,5.11,10,"0,2%",1.655,1.983,328,"19,8%",7.712,7.872,160,"2,1%",10.132,10.729,597,"5,9%",25.876,26.975,1.099,"4,2%"
,MG,314795,Patis,24,22.0,-2,"-8,3%",3,3.0,0,"0,0%",1,3.0,2,"200,0%",26,16.0,-10,"-38,5%",5,4.0,-1,"-20,0%",59,48.0,-11,"-18,6%"
,MG,314800,Patos de Minas,4.898,4.913,15,"0,3%",10.073,9.79,-283,"-2,8%",3.231,3.112,-119,"-3,7%",12.699,12.91,211,"1,7%",17.956,19.213,1.257,"7,0%",48.857,49.938,1.081,"2,2%"
,MG,314810,Patrocínio,4.252,4.227,-25,"-0,6%",3.216,3.31,94,"2,9%",856,945.0,89,"10,4%",6.220,6.665,445,"7,2%",7.915,8.143,228,"2,9%",22.459,23.29,831,"3,7%"
,MG,314820,Patrocínio do Muriaé,54,60.0,6,"11,1%",392,410.0,18,"4,6%",14,12.0,-2,"-14,3%",122,121.0,-1,"-0,8%",75,76.0,1,"1,3%",657,679.0,22,"3,3%"
,MG,314830,Paula Cândido,198,188.0,-10,"-5,1%",32,49.0,17,"53,1%",19,28.0,9,"47,4%",138,148.0,10,"7,2%",56,53.0,-3,"-5,4%",443,466.0,23,"5,2%"
,MG,314840,Paulistas,54,47.0,-7,"-13,0%",65,76.0,11,"16,9%",3,2.0,-1,"-33,3%",117,103.0,-14,"-12,0%",37,35.0,-2,"-5,4%",276,263.0,-13,"-4,7%"
,MG,314850,Pavão,197,197.0,0,"0,0%",29,27.0,-2,"-6,9%",14,10.0,-4,"-28,6%",92,85.0,-7,"-7,6%",104,109.0,5,"4,8%",436,428.0,-8,"-1,8%"
,MG,314860,Peçanha,165,165.0,0,"0,0%",16,19.0,3,"18,8%",22,18.0,-4,"-18,2%",339,370.0,31,"9,1%",316,347.0,31,"9,8%",858,919.0,61,"7,1%"
,MG,314870,Pedra Azul,210,182.0,-28,"-13,3%",384,382.0,-2,"-0,5%",76,65.0,-11,"-14,5%",488,549.0,61,"12,5%",682,724.0,42,"6,2%",1.840,1.902,62,"3,4%"
,MG,314875,Pedra Bonita,8,6.0,-2,"-25,0%",1,1.0,0,"0,0%",3,3.0,0,"0,0%",51,58.0,7,"13,7%",24,22.0,-2,"-8,3%",87,90.0,3,"3,4%"
,MG,314880,Pedra do Anta,33,42.0,9,"27,3%",12,16.0,4,"33,3%",16,10.0,-6,"-37,5%",34,38.0,4,"11,8%",56,58.0,2,"3,6%",151,164.0,13,"8,6%"
,MG,314890,Pedra do Indaiá,98,106.0,8,"8,2%",349,359.0,10,"2,9%",102,126.0,24,"23,5%",60,64.0,4,"6,7%",608,609.0,1,"0,2%",1.217,1.264,47,"3,9%"
,MG,314900,Pedra Dourada,15,31.0,16,"106,7%",25,30.0,5,"20,0%",0,0.0,0,#DIV/0!,43,32.0,-11,"-25,6%",22,23.0,1,"4,5%",105,116.0,11,"10,5%"
,MG,314910,Pedralva,340,323.0,-17,"-5,0%",379,344.0,-35,"-9,2%",22,20.0,-2,"-9,1%",208,221.0,13,"6,3%",216,245.0,29,"13,4%",1.165,1.153,-12,"-1,0%"
,MG,314915,Pedras de Maria da Cruz,195,211.0,16,"8,2%",2,2.0,0,"0,0%",3,13.0,10,"333,3%",69,78.0,9,"13,0%",61,33.0,-28,"-45,9%",330,337.0,7,"2,1%"
,MG,314920,Pedrinópolis,288,278.0,-10,"-3,5%",2,1.0,-1,"-50,0%",14,15.0,1,"7,1%",56,56.0,0,"0,0%",72,66.0,-6,"-8,3%",432,416.0,-16,"-3,7%"
,MG,314930,Pedro Leopoldo,288,280.0,-8,"-2,8%",6.037,6.635,598,"9,9%",1.167,1.097,-70,"-6,0%",2.707,2.656,-51,"-1,9%",6.688,7.199,511,"7,6%",16.887,17.867,980,"5,8%"
,MG,314940,Pedro Teixeira,20,22.0,2,"10,0%",16,6.0,-10,"-62,5%",7,7.0,0,"0,0%",13,13.0,0,"0,0%",5,5.0,0,"0,0%",61,53.0,-8,"-13,1%"
,MG,314950,Pequeri,149,133.0,-16,"-10,7%",300,304.0,4,"1,3%",4,1.0,-3,"-75,0%",62,78.0,16,"25,8%",59,62.0,3,"5,1%",574,578.0,4,"0,7%"
,MG,314960,Pequi,212,198.0,-14,"-6,6%",157,164.0,7,"4,5%",16,40.0,24,"150,0%",88,87.0,-1,"-1,1%",35,47.0,12,"34,3%",508,536.0,28,"5,5%"
,MG,314970,Perdigão,95,95.0,0,"0,0%",1.664,1.698,34,"2,0%",10,8.0,-2,"-20,0%",329,338.0,9,"2,7%",227,234.0,7,"3,1%",2.325,2.373,48,"2,1%"
,MG,314980,Perdizes,3.207,3.036,-171,"-5,3%",1.383,1.35,-33,"-2,4%",196,183.0,-13,"-6,6%",576,617.0,41,"7,1%",665,822.0,157,"23,6%",6.027,6.008,-19,"-0,3%"
,MG,314990,Perdões,327,340.0,13,"4,0%",1.028,1.012,-16,"-1,6%",152,206.0,54,"35,5%",1.563,1.536,-27,"-1,7%",1.551,1.562,11,"0,7%",4.621,4.656,35,"0,8%"
,MG,314995,Periquito,40,47.0,7,"17,5%",48,42.0,-6,"-12,5%",3,41.0,38,"1266,7%",63,54.0,-9,"-14,3%",133,142.0,9,"6,8%",287,326.0,39,"13,6%"
,MG,315000,Pescador,52,44.0,-8,"-15,4%",2,0.0,-2,"-100,0%",12,24.0,12,"100,0%",43,42.0,-1,"-2,3%",83,91.0,8,"9,6%",192,201.0,9,"4,7%"
,MG,315010,Piau,111,105.0,-6,"-5,4%",58,70.0,12,"20,7%",10,18.0,8,"80,0%",30,29.0,-1,"-3,3%",14,12.0,-2,"-14,3%",223,234.0,11,"4,9%"
,MG,315015,Piedade de Caratinga,115,122.0,7,"6,1%",40,33.0,-7,"-17,5%",38,33.0,-5,"-13,2%",213,303.0,90,"42,3%",187,183.0,-4,"-2,1%",593,674.0,81,"13,7%"
,MG,315020,Piedade de Ponte Nova,229,240.0,11,"4,8%",54,76.0,22,"40,7%",3,0.0,-3,"-100,0%",112,117.0,5,"4,5%",104,111.0,7,"6,7%",502,544.0,42,"8,4%"
,MG,315030,Piedade do Rio Grande,177,183.0,6,"3,4%",230,242.0,12,"5,2%",19,4.0,-15,"-78,9%",82,79.0,-3,"-3,7%",59,57.0,-2,"-3,4%",567,565.0,-2,"-0,4%"
,MG,315040,Piedade dos Gerais,26,17.0,-9,"-34,6%",59,53.0,-6,"-10,2%",9,4.0,-5,"-55,6%",108,103.0,-5,"-4,6%",52,44.0,-8,"-15,4%",254,221.0,-33,"-13,0%"
,MG,315050,Pimenta,287,295.0,8,"2,8%",56,50.0,-6,"-10,7%",35,52.0,17,"48,6%",652,680.0,28,"4,3%",243,238.0,-5,"-2,1%",1.273,1.315,42,"3,3%"
,MG,315053,Pingo-d'Água,28,28.0,0,"0,0%",11,12.0,1,"9,1%",28,13.0,-15,"-53,6%",66,69.0,3,"4,5%",71,118.0,47,"66,2%",204,240.0,36,"17,6%"
,MG,315057,Pintópolis,50,61.0,11,"22,0%",13,16.0,3,"23,1%",9,15.0,6,"66,7%",88,84.0,-4,"-4,5%",23,20.0,-3,"-13,0%",183,196.0,13,"7,1%"
,MG,315060,Piracema,200,195.0,-5,"-2,5%",125,119.0,-6,"-4,8%",41,27.0,-14,"-34,1%",219,212.0,-7,"-3,2%",122,123.0,1,"0,8%",707,676.0,-31,"-4,4%"
,MG,315070,Pirajuba,706,742.0,36,"5,1%",1.682,1.705,23,"1,4%",21,30.0,9,"42,9%",173,157.0,-16,"-9,2%",199,197.0,-2,"-1,0%",2.781,2.831,50,"1,8%"
,MG,315080,Piranga,227,234.0,7,"3,1%",249,276.0,27,"10,8%",29,55.0,26,"89,7%",304,329.0,25,"8,2%",256,254.0,-2,"-0,8%",1.065,1.148,83,"7,8%"
,MG,315090,Piranguçu,59,69.0,10,"16,9%",191,209.0,18,"9,4%",28,22.0,-6,"-21,4%",72,76.0,4,"5,6%",50,98.0,48,"96,0%",400,474.0,74,"18,5%"
,MG,315100,Piranguinho,102,92.0,-10,"-9,8%",198,211.0,13,"6,6%",83,88.0,5,"6,0%",308,314.0,6,"1,9%",206,225.0,19,"9,2%",897,930.0,33,"3,7%"
,MG,315110,Pirapetinga,104,92.0,-12,"-11,5%",1.072,1.016,-56,"-5,2%",54,51.0,-3,"-5,6%",278,291.0,13,"4,7%",373,459.0,86,"23,1%",1.881,1.909,28,"1,5%"
,MG,315120,Pirapora,1.285,1.197,-88,"-6,8%",4.604,4.764,160,"3,5%",703,816.0,113,"16,1%",2.794,3.093,299,"10,7%",4.273,4.248,-25,"-0,6%",13.659,14.118,459,"3,4%"
,MG,315130,Piraúba,126,129.0,3,"2,4%",1.123,1.242,119,"10,6%",82,87.0,5,"6,1%",359,360.0,1,"0,3%",370,317.0,-53,"-14,3%",2.060,2.135,75,"3,6%"
,MG,315140,Pitangui,705,647.0,-58,"-8,2%",780,733.0,-47,"-6,0%",102,82.0,-20,"-19,6%",960,978.0,18,"1,9%",1.758,1.594,-164,"-9,3%",4.305,4.034,-271,"-6,3%"
,MG,315150,Piumhi,1.250,1.243,-7,"-0,6%",1.126,1.16,34,"3,0%",240,295.0,55,"22,9%",2.759,2.652,-107,"-3,9%",2.515,2.645,130,"5,2%",7.890,7.995,105,"1,3%"
,MG,315160,Planura,215,215.0,0,"0,0%",54,55.0,1,"1,9%",88,194.0,106,"120,5%",275,291.0,16,"5,8%",402,457.0,55,"13,7%",1.034,1.212,178,"17,2%"
,MG,315170,Poço Fundo,143,145.0,2,"1,4%",418,398.0,-20,"-4,8%",31,73.0,42,"135,5%",643,640.0,-3,"-0,5%",478,548.0,70,"14,6%",1.713,1.804,91,"5,3%"
,MG,315180,Poços de Caldas,750,806.0,56,"7,5%",10.218,11.016,798,"7,8%",2.511,2.488,-23,"-0,9%",10.775,10.854,79,"0,7%",21.534,22.569,1.035,"4,8%",45.788,47.733,1.945,"4,2%"
,MG,315190,Pocrane,47,38.0,-9,"-19,1%",28,23.0,-5,"-17,9%",12,11.0,-1,"-8,3%",145,132.0,-13,"-9,0%",123,125.0,2,"1,6%",355,329.0,-26,"-7,3%"
,MG,315200,Pompéu,1.114,1.189,75,"6,7%",1.560,1.598,38,"2,4%",92,101.0,9,"9,8%",1.358,1.394,36,"2,7%",1.299,1.429,130,"10,0%",5.423,5.711,288,"5,3%"
,MG,315210,Ponte Nova,794,800.0,6,"0,8%",3.718,3.802,84,"2,3%",1.136,1.103,-33,"-2,9%",5.138,5.253,115,"2,2%",6.007,6.157,150,"2,5%",16.793,17.115,322,"1,9%"
,MG,315213,Ponto Chique,71,72.0,1,"1,4%",2,2.0,0,"0,0%",9,2.0,-7,"-77,8%",59,55.0,-4,"-6,8%",11,11.0,0,"0,0%",152,142.0,-10,"-6,6%"
,MG,315217,Ponto dos Volantes,60,51.0,-9,"-15,0%",7,6.0,-1,"-14,3%",24,16.0,-8,"-33,3%",130,143.0,13,"10,0%",81,78.0,-3,"-3,7%",302,294.0,-8,"-2,6%"
,MG,315220,Porteirinha,110,107.0,-3,"-2,7%",280,233.0,-47,"-16,8%",112,158.0,46,"41,1%",950,949.0,-1,"-0,1%",821,1.091,270,"32,9%",2.273,2.538,265,"11,7%"
,MG,315230,Porto Firme,53,57.0,4,"7,5%",52,48.0,-4,"-7,7%",49,39.0,-10,"-20,4%",216,206.0,-10,"-4,6%",80,89.0,9,"11,3%",450,439.0,-11,"-2,4%"
,MG,315240,Poté,112,97.0,-15,"-13,4%",50,41.0,-9,"-18,0%",21,13.0,-8,"-38,1%",168,187.0,19,"11,3%",195,210.0,15,"7,7%",546,548.0,2,"0,4%"
,MG,315250,Pouso Alegre,714,710.0,-4,"-0,6%",15.458,17.602,2.144,"13,9%",2.630,3.083,453,"17,2%",12.994,13.066,72,"0,6%",23.689,24.806,1.117,"4,7%",55.485,59.267,3.782,"6,8%"
,MG,315260,Pouso Alto,313,564.0,251,"80,2%",802,615.0,-187,"-23,3%",21,20.0,-1,"-4,8%",169,181.0,12,"7,1%",350,359.0,9,"2,6%",1.655,1.739,84,"5,1%"
,MG,315270,Prados,70,63.0,-7,"-10,0%",1.110,1.124,14,"1,3%",19,26.0,7,"36,8%",252,274.0,22,"8,7%",208,200.0,-8,"-3,8%",1.659,1.687,28,"1,7%"
,MG,315280,Prata,2.444,2.723,279,"11,4%",1.305,1.5,195,"14,9%",109,106.0,-3,"-2,8%",1.580,1.631,51,"3,2%",1.304,1.413,109,"8,4%",6.742,7.373,631,"9,4%"
,MG,315290,Pratápolis,116,112.0,-4,"-3,4%",276,311.0,35,"12,7%",3,5.0,2,"66,7%",205,206.0,1,"0,5%",307,541.0,234,"76,2%",907,1.175,268,"29,5%"
,MG,315300,Pratinha,313,402.0,89,"28,4%",40,45.0,5,"12,5%",9,8.0,-1,"-11,1%",82,85.0,3,"3,7%",44,50.0,6,"13,6%",488,590.0,102,"20,9%"
,MG,315310,Presidente Bernardes,88,101.0,13,"14,8%",25,22.0,-3,"-12,0%",13,9.0,-4,"-30,8%",76,71.0,-5,"-6,6%",49,47.0,-2,"-4,1%",251,250.0,-1,"-0,4%"
,MG,315320,Presidente Juscelino,115,118.0,3,"2,6%",44,35.0,-9,"-20,5%",4,4.0,0,"0,0%",28,32.0,4,"14,3%",56,63.0,7,"12,5%",247,252.0,5,"2,0%"
,MG,315330,Presidente Kubitschek,18,15.0,-3,"-16,7%",37,28.0,-9,"-24,3%",0,0.0,0,#DIV/0!,22,22.0,0,"0,0%",7,6.0,-1,"-14,3%",84,71.0,-13,"-15,5%"
,MG,315340,Presidente Olegário,1.889,1.864,-25,"-1,3%",220,223.0,3,"1,4%",33,45.0,12,"36,4%",547,515.0,-32,"-5,9%",495,487.0,-8,"-1,6%",3.184,3.134,-50,"-1,6%"
,MG,315350,Alto Jequitibá,22,25.0,3,"13,6%",63,59.0,-4,"-6,3%",18,32.0,14,"77,8%",243,239.0,-4,"-1,6%",122,137.0,15,"12,3%",468,492.0,24,"5,1%"
,MG,315360,Prudente de Morais,75,68.0,-7,"-9,3%",472,458.0,-14,"-3,0%",123,165.0,42,"34,1%",316,307.0,-9,"-2,8%",446,433.0,-13,"-2,9%",1.432,1.431,-1,"-0,1%"
,MG,315370,Quartel Geral,152,143.0,-9,"-5,9%",11,12.0,1,"9,1%",10,10.0,0,"0,0%",52,55.0,3,"5,8%",36,32.0,-4,"-11,1%",261,252.0,-9,"-3,4%"
,MG,315380,Queluzito,79,77.0,-2,"-2,5%",13,34.0,21,"161,5%",2,0.0,-2,"-100,0%",59,54.0,-5,"-8,5%",14,19.0,5,"35,7%",167,184.0,17,"10,2%"
,MG,315390,Raposos,1,1.0,0,"0,0%",49,307.0,258,"526,5%",50,38.0,-12,"-24,0%",193,273.0,80,"41,5%",236,237.0,1,"0,4%",529,856.0,327,"61,8%"
,MG,315400,Raul Soares,294,276.0,-18,"-6,1%",175,202.0,27,"15,4%",48,49.0,1,"2,1%",674,692.0,18,"2,7%",981,1.03,49,"5,0%",2.172,2.249,77,"3,5%"
,MG,315410,Recreio,133,125.0,-8,"-6,0%",140,142.0,2,"1,4%",22,9.0,-13,"-59,1%",293,302.0,9,"3,1%",142,148.0,6,"4,2%",730,726.0,-4,"-0,5%"
,MG,315415,Reduto,86,81.0,-5,"-5,8%",113,122.0,9,"8,0%",72,65.0,-7,"-9,7%",74,68.0,-6,"-8,1%",141,159.0,18,"12,8%",486,495.0,9,"1,9%"
,MG,315420,Resende Costa,106,106.0,0,"0,0%",280,275.0,-5,"-1,8%",73,68.0,-5,"-6,8%",421,439.0,18,"4,3%",292,324.0,32,"11,0%",1.172,1.212,40,"3,4%"
,MG,315430,Resplendor,160,143.0,-17,"-10,6%",238,239.0,1,"0,4%",173,71.0,-102,"-59,0%",544,543.0,-1,"-0,2%",598,612.0,14,"2,3%",1.713,1.608,-105,"-6,1%"
,MG,315440,Ressaquinha,154,155.0,1,"0,6%",258,276.0,18,"7,0%",37,40.0,3,"8,1%",69,62.0,-7,"-10,1%",60,94.0,34,"56,7%",578,627.0,49,"8,5%"
,MG,315445,Riachinho,302,255.0,-47,"-15,6%",24,25.0,1,"4,2%",0,3.0,3,#DIV/0!,57,59.0,2,"3,5%",129,130.0,1,"0,8%",512,472.0,-40,"-7,8%"
,MG,315450,Riacho dos Machados,238,222.0,-16,"-6,7%",424,503.0,79,"18,6%",161,215.0,54,"33,5%",42,54.0,12,"28,6%",116,98.0,-18,"-15,5%",981,1.092,111,"11,3%"
,MG,315460,Ribeirão das Neves,76,82.0,6,"7,9%",4.528,4.721,193,"4,3%",1.811,2.123,312,"17,2%",11.696,12.119,423,"3,6%",9.559,10.369,810,"8,5%",27.670,29.414,1.744,"6,3%"
,MG,315470,Ribeirão Vermelho,15,17.0,2,"13,3%",130,125.0,-5,"-3,8%",24,18.0,-6,"-25,0%",170,174.0,4,"2,4%",258,275.0,17,"6,6%",597,609.0,12,"2,0%"
,MG,315480,Rio Acima,13,13.0,0,"0,0%",261,259.0,-2,"-0,8%",260,260.0,0,"0,0%",289,233.0,-56,"-19,4%",376,352.0,-24,"-6,4%",1.199,1.117,-82,"-6,8%"
,MG,315490,Rio Casca,336,345.0,9,"2,7%",185,196.0,11,"5,9%",122,95.0,-27,"-22,1%",501,609.0,108,"21,6%",542,597.0,55,"10,1%",1.686,1.842,156,"9,3%"
,MG,315500,Rio Doce,26,26.0,0,"0,0%",19,16.0,-3,"-15,8%",163,98.0,-65,"-39,9%",39,35.0,-4,"-10,3%",22,25.0,3,"13,6%",269,200.0,-69,"-25,7%"
,MG,315510,Rio do Prado,43,52.0,9,"20,9%",0,0.0,0,#DIV/0!,6,14.0,8,"133,3%",48,49.0,1,"2,1%",28,32.0,4,"14,3%",125,147.0,22,"17,6%"
,MG,315520,Rio Espera,10,8.0,-2,"-20,0%",19,19.0,0,"0,0%",0,0.0,0,#DIV/0!,61,61.0,0,"0,0%",63,58.0,-5,"-7,9%",153,146.0,-7,"-4,6%"
,MG,315530,Rio Manso,37,37.0,0,"0,0%",66,60.0,-6,"-9,1%",33,46.0,13,"39,4%",134,123.0,-11,"-8,2%",96,99.0,3,"3,1%",366,365.0,-1,"-0,3%"
,MG,315540,Rio Novo,211,210.0,-1,"-0,5%",188,233.0,45,"23,9%",31,42.0,11,"35,5%",170,174.0,4,"2,4%",186,190.0,4,"2,2%",786,849.0,63,"8,0%"
,MG,315550,Rio Paranaíba,5.898,5.071,-827,"-14,0%",297,344.0,47,"15,8%",224,172.0,-52,"-23,2%",481,536.0,55,"11,4%",468,515.0,47,"10,0%",7.368,6.638,-730,"-9,9%"
,MG,315560,Rio Pardo de Minas,283,269.0,-14,"-4,9%",85,91.0,6,"7,1%",16,17.0,1,"6,3%",374,389.0,15,"4,0%",246,248.0,2,"0,8%",1.004,1.014,10,"1,0%"
,MG,315570,Rio Piracicaba,180,174.0,-6,"-3,3%",925,777.0,-148,"-16,0%",166,319.0,153,"92,2%",285,307.0,22,"7,7%",385,434.0,49,"12,7%",1.941,2.011,70,"3,6%"
,MG,315580,Rio Pomba,130,122.0,-8,"-6,2%",968,1.019,51,"5,3%",122,114.0,-8,"-6,6%",846,856.0,10,"1,2%",857,892.0,35,"4,1%",2.923,3.003,80,"2,7%"
,MG,315590,Rio Preto,87,79.0,-8,"-9,2%",80,77.0,-3,"-3,8%",6,4.0,-2,"-33,3%",85,102.0,17,"20,0%",102,101.0,-1,"-1,0%",360,363.0,3,"0,8%"
,MG,315600,Rio Vermelho,39,37.0,-2,"-5,1%",7,9.0,2,"28,6%",0,0.0,0,#DIV/0!,246,279.0,33,"13,4%",162,176.0,14,"8,6%",454,501.0,47,"10,4%"
,MG,315610,Ritápolis,193,203.0,10,"5,2%",209,237.0,28,"13,4%",20,17.0,-3,"-15,0%",85,85.0,0,"0,0%",96,64.0,-32,"-33,3%",603,606.0,3,"0,5%"
,MG,315620,Rochedo de Minas,57,56.0,-1,"-1,8%",325,336.0,11,"3,4%",0,0.0,0,#DIV/0!,43,36.0,-7,"-16,3%",12,14.0,2,"16,7%",437,442.0,5,"1,1%"
,MG,315630,Rodeiro,35,37.0,2,"5,7%",3.009,3.271,262,"8,7%",54,48.0,-6,"-11,1%",240,272.0,32,"13,3%",546,619.0,73,"13,4%",3.884,4.247,363,"9,3%"
,MG,315640,Romaria,586,615.0,29,"4,9%",101,98.0,-3,"-3,0%",14,10.0,-4,"-28,6%",38,37.0,-1,"-2,6%",63,59.0,-4,"-6,3%",802,819.0,17,"2,1%"
,MG,315645,Rosário da Limeira,20,21.0,1,"5,0%",208,187.0,-21,"-10,1%",15,10.0,-5,"-33,3%",86,69.0,-17,"-19,8%",74,64.0,-10,"-13,5%",403,351.0,-52,"-12,9%"
,MG,315650,Rubelita,39,39.0,0,"0,0%",39,46.0,7,"17,9%",1,0.0,-1,"-100,0%",31,35.0,4,"12,9%",9,13.0,4,"44,4%",119,133.0,14,"11,8%"
,MG,315660,Rubim,164,160.0,-4,"-2,4%",12,9.0,-3,"-25,0%",1,12.0,11,"1100,0%",137,128.0,-9,"-6,6%",78,78.0,0,"0,0%",392,387.0,-5,"-1,3%"
,MG,315670,Sabará,45,40.0,-5,"-11,1%",5.858,6.295,437,"7,5%",813,823.0,10,"1,2%",3.696,3.872,176,"4,8%",9.240,9.135,-105,"-1,1%",19.652,20.165,513,"2,6%"
,MG,315680,Sabinópolis,163,178.0,15,"9,2%",212,211.0,-1,"-0,5%",8,7.0,-1,"-12,5%",365,446.0,81,"22,2%",381,415.0,34,"8,9%",1.129,1.257,128,"11,3%"
,MG,315690,Sacramento,1.898,1.74,-158,"-8,3%",1.996,1.992,-4,"-0,2%",998,1.2,202,"20,2%",1.172,1.219,47,"4,0%",1.871,2.001,130,"6,9%",7.935,8.152,217,"2,7%"
,MG,315700,Salinas,149,130.0,-19,"-12,8%",645,702.0,57,"8,8%",428,542.0,114,"26,6%",1.854,1.934,80,"4,3%",2.116,3.413,1.297,"61,3%",5.192,6.721,1.529,"29,4%"
,MG,315710,Salto da Divisa,168,164.0,-4,"-2,4%",168,167.0,-1,"-0,6%",52,28.0,-24,"-46,2%",42,53.0,11,"26,2%",75,70.0,-5,"-6,7%",505,482.0,-23,"-4,6%"
,MG,315720,Santa Bárbara,557,557.0,0,"0,0%",1.093,1.023,-70,"-6,4%",402,270.0,-132,"-32,8%",1.484,1.472,-12,"-0,8%",2.025,1.823,-202,"-10,0%",5.561,5.145,-416,"-7,5%"
,MG,315725,Santa Bárbara do Leste,30,29.0,-1,"-3,3%",17,15.0,-2,"-11,8%",16,3.0,-13,"-81,3%",184,200.0,16,"8,7%",110,113.0,3,"2,7%",357,360.0,3,"0,8%"
,MG,315727,Santa Bárbara do Monte Verde,106,123.0,17,"16,0%",46,46.0,0,"0,0%",22,18.0,-4,"-18,2%",64,62.0,-2,"-3,1%",8,5.0,-3,"-37,5%",246,254.0,8,"3,3%"
,MG,315730,Santa Bárbara do Tugúrio,24,24.0,0,"0,0%",26,28.0,2,"7,7%",17,14.0,-3,"-17,6%",93,90.0,-3,"-3,2%",90,94.0,4,"4,4%",250,250.0,0,"0,0%"
,MG,315733,Santa Cruz de Minas,1,0.0,-1,"-100,0%",365,361.0,-4,"-1,1%",76,72.0,-4,"-5,3%",381,339.0,-42,"-11,0%",280,327.0,47,"16,8%",1.103,1.099,-4,"-0,4%"
,MG,315737,Santa Cruz de Salinas,2,2.0,0,"0,0%",0,0.0,0,#DIV/0!,13,2.0,-11,"-84,6%",24,27.0,3,"12,5%",20,25.0,5,"25,0%",59,56.0,-3,"-5,1%"
,MG,315740,Santa Cruz do Escalvado,172,167.0,-5,"-2,9%",2,1.0,-1,"-50,0%",5,1.0,-4,"-80,0%",39,42.0,3,"7,7%",144,91.0,-53,"-36,8%",362,302.0,-60,"-16,6%"
